Cell	ImmClassifier_prediction
TTH103.0407	L:T:CD8:TRM
TTH104.0407	L:T:CD4:TRM
TTH105.0407	L:T:CD4:TRM
TTH106.0407	L:T:CD4:Treg
TTH107.0407	L:B
TTH108.0407	L:T:CD4:Treg
TTH109.0407	L:T:CD8:TRM
TTH110.0407	L:T:CD4:Treg
TTH11.0407	L:T:CD4:Treg
TTH111.0407	L:T:CD8:TRM
TTH112.0407	L:B
TTH113.0407	L:T:CD4:Treg
TTH114.0407	L:T:CD4:Treg
TTH115.0407	L:B
TTH116.0407	L:T:CD8:TRM
TTH117.0407	L:T:CD8:TRM
TTH118.0407	L:NK
TTH119.0407	L:T:CD4:CM
TTH120.0407	L:T:CD4:TRM
TTH12.0407	L:T:CD8:TRM
TTH121.0407	L:B:PC
TTH123.0407	L:T:CD4:Treg
TTH124.0407	L:T:CD4:Ex
TTH125.0407	L:T:CD4:TRM
TTH126.0407	L:T:CD8:TRM
TTH127.0407	L:T:CD4:TRM
TTH128.0407	L:T:CD8:Ex
TTH129.0407	L:T:CD4:TRM
TTH131.0407	L:T:CD8:Ex
TTH132.0407	L:T:CD4:Treg
TTH133.0407	L:T:CD4:Ex
TTH134.0407	L:T:CD8:Ex
TTH135.0407	L:NK
TTH136.0407	L:NK
TTH137.0407	L:T:CD4:TRM
TTH138.0407	L:NK
TTH139.0407	L:T:CD4:Treg
TTH140.0407	L:T:CD8:TRM
TTH14.0407	L:T:CD8:TRM
TTH141.0407	L:T:CD8:TRM
TTH142.0407	L:T:CD4:Treg
TTH143.0407	L:T:CD4:Treg
TTH144.0407	L:T:CD8:TRM
TTH145.0407	L:T:CD8:TRM
TTH146.0407	L:T:CD4:TRM
TTH147.0407	L:B
TTH148.0407	L:T:CD8:TRM
TTH149.0407	L:T:CD4:Treg
TTH150.0407	L:T:CD4:Treg
TTH151.0407	L:T:CD4:TRM
TTH152.0407	L:T:CD4:TRM
TTH153.0407	L:T:CD8:EMRA
TTH154.0407	L:T:CD8:TRM
TTH155.0407	L:NK
TTH156.0407	L:T:CD8:TRM
TTH157.0407	L:T:CD8:TRM
TTH158.0407	L:T:CD8:TRM
TTH159.0407	L:T:CD4:TRM
TTH160.0407	L:NK
TTH161.0407	L:T:CD4:Ex
TTH162.0407	L:T:CD4:TRM
TTH163.0407	L:T:CD4:Treg
TTH164.0407	L:NK
TTH166.0407	L:T:CD8:TRM
TTH167.0407	L:T:CD4:TRM
TTH168.0407	L:NK
TTH169.0407	L:T:CD4:Naive
TTH170.0407	M:Eos
TTH171.0407	L:T:CD8:EMRA
TTH172.0407	M:Mono:mDC
TTH173.0407	L:T:CD4:TRM
TTH174.0407	L:NK
TTH176.0407	L:T:CD4:TRM
TTH18.0407	L:T:CD4:EM
TTH19.0407	L:T:CD4:Treg
TTH21.0407	L:T:CD4:TRM
TTH23.0407	L:T:CD4:Ex
TTH24.0407	L:T:CD4:TRM
TTH25.0407	L:B
TTH26.0407	L:T:CD4:Ex
TTH27.0407	L:T:CD8:TRM
TTH28.0407	L:T:CD4:TRM
TTH67.0407	L:T:CD4:Treg
TTH68.0407	L:unconvT:MAIT
TTH69.0407	L:T:CD8:TRM
TTH7.0407	L:T:CD8:TRM
TTH71.0407	L:T:CD8:TRM
TTH72.0407	L:T:CD4:Treg
TTH73.0407	L:T:CD8:TRM
TTH74.0407	L:T:CD4:Ex
TTH78.0407	L:T:CD4:TRM
TTH8.0407	L:NK
TTH84.0407	L:T:CD8:TRM
TTH85.0407	L:T:CD8:TRM
TTH86.0407	L:T:CD8:TRM
TTH87.0407	L:T:CD4:TRM
TTH88.0407	L:T:CD4:Ex
TTH89.0407	L:B
TTH90.0407	L:T:CD4:Ex
TTH9.0407	L:T:CD8:TRM
TTH91.0407	L:T:CD4:Treg
TTH92.0407	L:T:CD8:TRM
TTH93.0407	L:B:PC
TTH94.0407	L:T:CD8:TRM
TTH95.0407	L:NK
TTH96.0407	L:T:CD8:TRM
TTH97.0407	L:T:CD4:TRM
TTH98.0407	L:T:CD4:TRM
TTH99.0407	L:T:CD4:TRM
TTR100.0407	L:T:CD4:TRM
TTR101.0407	L:T:CD4:Treg
TTR102.0407	L:T:CD4:Treg
TTR103.0407	L:T:CD8:EMRA
TTR104.0407	L:T:CD4:Treg
TTR105.0407	L:T:CD4:TRM
TTR106.0407	L:T:CD4:Treg
TTR107.0407	L:T:CD4:TRM
TTR108.0407	L:T:CD4:Ex
TTR109.0407	L:T:CD4:TRM
TTR110.0407	L:T:CD8:TRM
TTR111.0407	L:T:CD4:TRM
TTR112.0407	L:T:CD4:Treg
TTR113.0407	L:T:CD4:Treg
TTR114.0407	L:B
TTR115.0407	L:T:CD8:TRM
TTR116.0407	L:T:CD4:Treg
TTR117.0407	L:NK
TTR118.0407	L:B
TTR119.0407	L:B:PC
TTR120.0407	L:B
TTR123.0407	L:T:CD4:Treg
TTR124.0407	L:T:CD4:TRM
TTR125.0407	L:T:CD8:TRM
TTR126.0407	L:T:CD4:Treg
TTR127.0407	L:T:CD4:TRM
TTR128.0407	L:T:CD4:Ex
TTR129.0407	L:T:CD4:TRM
TTR130.0407	L:T:CD4:TRM
TTR131.0407	L:T:CD4:EM
TTR132.0407	L:T:CD4:Treg
TTR133.0407	L:T:CD4:Treg
TTR134.0407	L:T:CD8:Ex
TTR135.0407	L:T:CD4:Treg
TTR136.0407	L:T:CD4:Treg
TTR137.0407	L:T:CD4:TRM
TTR138.0407	L:T:CD4:TRM
TTR139.0407	L:T:CD4:TRM
TTR140.0407	L:T:CD4:Treg
TTR141.0407	L:T:CD4:TRM
TTR142.0407	L:T:CD4:Treg
TTR143.0407	L:T:CD4:Treg
TTR144.0407	L:T:CD8:Ex
TTR145.0407	L:T:CD4:Treg
TTR145.1116	L:T:CD4:Treg
TTR146.1116	L:T:CD4:Ex
TTR147.0407	L:T:CD4:Treg
TTR147.1116	L:T:CD4:Treg
TTR148.0407	L:T:CD4:Treg
TTR148.1116	L:T:CD4:Treg
TTR149.0407	L:T:CD8:TRM
TTR149.1116	L:T:CD4:Treg
TTR150.0407	L:T:CD4:Treg
TTR150.1116	L:T:CD8:TRM
TTR151.0407	L:T:CD4:TRM
TTR151.1116	L:T:CD4:Treg
TTR152.0407	L:NK
TTR152.1116	L:T:CD4:Treg
TTR153.0407	L:T:CD8:TRM
TTR153.1116	L:T:CD4:Treg
TTR154.0407	L:T:CD4:Treg
TTR154.1116	M:Mono:Mac
TTR155.0407	L:T:CD4:Treg
TTR155.1116	L:T:CD4:Treg
TTR156.0407	L:T:CD8:TRM
TTR156.1116	L:T:CD4:Ex
TTR157.0407	L:T:CD4:Treg
TTR157.1116	L:T:CD4:Treg
TTR158.0407	L:T:CD4:Treg
TTR158.1116	L:T:CD4:Ex
TTR159.0407	L:T:CD8:EMRA
TTR159.1116	L:T:CD4:Treg
TTR160.0407	L:T:CD4:TRM
TTR160.1116	L:T:CD4:Ex
TTR161.0407	L:T:CD4:Treg
TTR161.1116	L:T:CD4:Treg
TTR162.0407	L:T:CD8:TRM
TTR162.1116	L:T:CD4:Treg
TTR163.0407	L:T:CD4:EM
TTR163.1116	L:T:CD4:Ex
TTR164.0407	L:T:CD8:EM
TTR164.1116	L:T:CD4:Treg
TTR165.0407	L:T:CD4:TRM
TTR165.1116	L:T:CD4:Treg
TTR166.0407	L:T:CD4:Naive
TTR166.1116	L:T:CD4:Treg
TTR167.0407	L:T:CD8:TRM
TTR167.1116	L:T:CD4:Treg
TTR168.0407	L:T:CD8:TRM
TTR168.1116	L:T:CD4:Treg
TTR169.0407	L:T:CD4:CM
TTR170.0407	L:T:CD8:EMRA
TTR171.0407	L:T:CD4:EM
TTR172.0407	L:T:CD4:Treg
TTR173.0407	L:T:CD4:TRM
TTR174.0407	L:T:CD4:CM
TTR175.0407	L:T:CD4:Naive
TTR176.0407	L:T:CD8:EMRA
TTR177.0407	L:T:CD8:TRM
TTR178.0407	L:T:CD4:Treg
TTR180.0407	L:T:CD8:TRM
TTR181.0407	L:T:CD4:EM
TTR182.0407	L:T:CD8:TRM
TTR183.0407	L:T:CD8:TRM
TTR184.0407	L:T:CD4:Ex
TTR185.0407	L:T:CD8:EMRA
TTR186.0407	L:T:CD4:Treg
TTR187.0407	L:T:CD4:TRM
TTR188.0407	L:T:CD4:Treg
TTR189.0407	L:T:CD4:CM
TTR190.0407	L:T:CD4:Naive
TTR192.0407	L:T:CD8:EMRA
TTR193.0407	L:T:CD4:Ex
TTR194.0407	L:T:CD4:TRM
TTR195.0407	L:T:CD4:TRM
TTR196.0407	L:T:CD8:TRM
TTR197.0407	L:T:CD4:Ex
TTR198.0407	L:T:CD4:Ex
TTR199.0407	L:T:CD4:TRM
TTR200.0407	L:T:CD4:Ex
TTR201.0407	L:T:CD4:Treg
TTR202.0407	L:T:CD4:Treg
TTR203.0407	L:T:CD4:Treg
TTR204.0407	L:T:CD4:TRM
TTR205.0407	L:T:CD4:Treg
TTR206.0407	L:T:CD4:TRM
TTR207.0407	L:T:CD4:Treg
TTR208.0407	L:T:CD4:Treg
TTR209.0407	L:T:CD8:TRM
TTR210.0407	L:T:CD4:Treg
TTR211.0407	L:T:CD8:TRM
TTR212.0407	L:T:CD8:EMRA
TTR213.0407	L:T:CD4:TRM
TTR214.0407	L:T:CD4:TRM
TTR215.0407	L:T:CD8:TRM
TTR216.0407	L:T:CD4:TRM
TTR217.0407	L:T:CD4:TRM
TTR218.0407	L:NK
TTR219.0407	L:T:CD4:TRM
TTR220.0407	L:T:CD4:TRM
TTR221.0407	L:T:CD8:TRM
TTR222.0407	L:T:CD4:TRM
TTR223.0407	L:T:CD4:Treg
TTR224.0407	L:T:CD4:Treg
TTR225.0407	L:T:CD4:Treg
TTR226.0407	L:T:CD4:Ex
TTR227.0407	L:T:CD4:TRM
TTR228.0407	L:T:CD4:Treg
TTR229.0407	L:T:CD4:Treg
TTR230.0407	L:T:CD8:TRM
TTR231.0407	L:T:CD4:Treg
TTR232.0407	L:T:CD8:TRM
TTR233.0407	L:T:CD4:Treg
TTR234.0407	L:T:CD4:Treg
TTR235.0407	L:T:CD4:TRM
TTR236.0407	L:T:CD4:Treg
TTR238.0407	L:T:CD4:Treg
TTR239.0407	L:T:CD4:TRM
TTR240.0407	L:T:CD4:Treg
TTR97.0407	L:T:CD4:TRM
TTR98.0407	L:T:CD8:TRM
TTR99.0407	L:NK
NTC10.0322	L:unconvT:MAIT
NTC1.0322	L:T:CD8:EM
NTC11.0322	L:T:CD8:EM
NTC12.0322	L:unconvT:MAIT
NTC14.0322	L:B:PC
NTC15.0322	L:T:CD8:EM
NTC16.0322	L:unconvT:MAIT
NTC17.0322	L:T:CD8:EMRA
NTC19.0322	L:T:CD8:TRM
NTC20.0322	L:unconvT:MAIT
NTC2.0322	L:T:CD8:EM
NTC21.0322	L:NK
NTC22.0322	L:T:CD8:EM
NTC23.0322	L:NK
NTC3.0322	L:T:CD8:EM
NTC4.0322	L:unconvT:MAIT
NTC44.0508	L:T:CD8:Naive
NTC45.0508	L:T:CD8:TRM
NTC47.0508	L:T:CD8:TRM
NTC48.0508	L:T:CD8:EMRA
NTC49.0508	L:T:CD8:EM
NTC5.0322	L:NK
NTC52.0508	L:T:CD8:EM
NTC55.0508	L:T:CD8:TRM
NTC7.0322	L:T:CD8:EM
NTC8.0322	L:T:CD8:EMRA
NTC9.0322	L:unconvT:MAIT
NTH10.0322	L:unconvT:MAIT
NTH1.0322	L:T:CD4:Ex
NTH11.0322	L:T:CD4:Treg
NTH12.0322	L:T:CD4:EM
NTH12.0508	L:T:CD4:Naive
NTH13.0322	M:Ery
NTH14.0322	L:T:CD8:EMRA
NTH14.0508	L:T:CD4:EM
NTH15.0322	L:T:CD4:Treg
NTH15.0508	L:T:CD8:EM
NTH16.0322	L:T:CD4:Tfh
NTH16.0508	L:T:CD4:EM
NTH18.0322	L:T:CD8:EMRA
NTH20.0322	L:T:CD8:EM
NTH21.0322	L:T:CD4:TRM
NTH22.0322	L:T:CD4:Tfh
NTH23.0322	L:T:CD4:Treg
NTH23.0508	L:T:CD8:EM
NTH24.0322	L:T:CD4:Treg
NTH24.0508	L:T:CD4:Naive
NTH3.0322	L:T:CD8:EMRA
NTH32.0508	L:T:CD8:EM
NTH36.0508	L:T:CD4:CM
NTH38.0508	L:T:CD4:Treg
NTH4.0322	L:T:CD4:Treg
NTH5.0322	L:T:CD4:Treg
NTH6.0322	L:T:CD4:Treg
NTH8.0322	L:T:CD4:EM
NTH9.0322	L:T:CD4:TRM
PTC17.0322	L:T:CD8:EM
PTC18.0322	L:T:CD8:Naive
PTC19.0322	L:T:CD8:EM
PTC20.0322	L:NK
PTC21.0322	L:T:CD8:EMRA
PTC22.0322	L:T:CD8:EM
PTC24.0322	L:T:CD8:Naive
PTC25.0322	L:T:CD8:EMRA
PTC26.0322	L:T:CD4:Treg
PTC27.0322	L:T:CD8:Naive
PTC28.0322	L:T:CD4:TRM
PTC29.0322	L:T:CD8:EMRA
PTC30.0322	L:T:CD8:EM
PTC30.0508	L:NK
PTC31.0322	L:unconvT:MAIT
PTC32.0322	L:T:CD4:Naive
PTC33.0322	L:T:CD8:EMRA
PTC34.0322	L:T:CD8:Naive
PTC34.0508	L:NK
PTC35.0322	L:NK
PTC35.0508	L:T:CD8:Naive
PTC36.0322	L:T:CD8:EM
PTC37.0322	L:NK
PTC38.0322	L:T:CD8:TRM
PTC38.0508	L:T:CD8:EMRA
PTC39.0322	L:T:CD8:EMRA
PTC40.0322	L:T:CD8:EM
PTH33.0322	L:NK
PTH33.0508	L:T:CD4:Naive
PTH34.0322	L:T:CD4:EM
PTH35.0322	L:T:CD8:EMRA
PTH36.0322	L:T:CD4:Treg
PTH37.0322	L:T:CD4:Treg
PTH37.0508	L:T:CD4:CM
PTH38.0322	L:T:CD4:Naive
PTH40.0322	L:T:CD4:Treg
PTH41.0322	L:unconvT:gdT
PTH42.0322	L:T:CD8:EMRA
PTH43.0322	L:T:CD8:EM
PTH44.0322	L:NK
PTH45.0322	L:T:CD4:CM
PTH46.0322	L:T:CD4:CM
PTH48.0322	L:T:CD8:EM
PTR100.0322	L:T:CD4:Treg
PTR101.0322	L:T:CD4:Treg
PTR102.0322	L:T:CD4:Treg
PTR103.0322	L:B:PC
PTR104.0322	L:B
PTR105.0322	L:T:CD4:Treg
PTR106.0322	L:T:CD4:Treg
PTR107.0322	L:T:CD4:Treg
PTR108.0322	L:T:CD4:Treg
PTR110.0322	L:T:CD4:Treg
PTR111.0322	L:T:CD4:Treg
PTR112.0322	L:T:CD4:Treg
PTR97.0322	L:T:CD4:Treg
PTR98.0322	L:T:CD4:Treg
PTR99.0322	L:T:CD4:Treg
TTC139.0322	L:T:CD8:TRM
TTC145.0322	L:unconvT:MAIT
TTC146.0322	L:unconvT:MAIT
TTC147.0322	L:T:CD8:TRM
TTC148.0322	L:T:CD8:TRM
TTC149.0322	L:T:CD8:TRM
TTC150.0322	L:unconvT:MAIT
TTC152.0322	L:unconvT:MAIT
TTC153.0322	L:unconvT:MAIT
TTC154.0322	L:unconvT:MAIT
TTC156.0322	L:T:CD8:EM
TTC158.0322	L:T:CD8:TRM
TTC159.0322	L:T:CD8:EM
TTC160.0322	L:T:CD8:TRM
TTC161.0322	L:unconvT:MAIT
TTC174.0322	L:unconvT:MAIT
TTC175.0322	L:T:CD4:Ex
TTC176.0322	L:unconvT:MAIT
TTC177.0322	L:unconvT:MAIT
TTC178.0322	L:T:CD8:TRM
TTC179.0322	L:unconvT:MAIT
TTC181.0322	L:T:CD8:TRM
TTC182.0322	L:T:CD8:TRM
TTC183.0322	L:T:CD8:TRM
TTC184.0322	L:T:CD8:TRM
TTC185.0322	L:unconvT:MAIT
TTC188.0322	L:T:CD8:EM
TTC190.0322	L:T:CD8:TRM
TTC192.0322	L:T:CD8:TRM
TTC27.0508	L:T:CD8:TRM
TTC28.0508	L:T:CD8:EMRA
TTC29.0508	L:T:CD8:EM
TTC30.0508	L:T:CD8:EMRA
TTC31.0508	L:T:CD8:EM
TTC32.0508	L:T:CD8:EM
TTC33.0508	L:T:CD8:TRM
TTC34.0508	L:T:CD8:TRM
TTC35.0508	L:T:CD8:TRM
TTC36.0508	L:T:CD8:EMRA
TTC37.0508	L:T:CD8:EMRA
TTC38.0508	L:T:CD8:Ex
TTC39.0508	L:T:CD8:TRM
TTC40.0508	L:T:CD8:TRM
TTC41.0508	L:T:CD8:TRM
TTC42.0508	L:T:CD8:EMRA
TTC43.0508	L:T:CD8:TRM
TTC44.0508	L:T:CD8:TRM
TTC45.0508	L:T:CD8:EM
TTC46.0508	L:T:CD8:EM
TTC47.0508	L:T:CD8:Ex
TTC48.0508	L:T:CD8:TRM
TTC49.0508	L:T:CD8:EMRA
TTC51.0508	L:T:CD8:TRM
TTC52.0508	L:T:CD8:EM
TTC53.0508	L:T:CD4:Ex
TTC54.0508	L:T:CD8:TRM
TTC55.0508	L:T:CD8:EMRA
TTC56.0508	L:T:CD8:EM
TTC57.0508	L:T:CD8:EMRA
TTC58.0508	L:T:CD8:TRM
TTC59.0508	L:T:CD8:Ex
TTC60.0508	L:T:CD8:TRM
TTC61.0508	L:T:CD8:EMRA
TTC62.0508	L:T:CD8:TRM
TTC63.0508	L:T:CD8:TRM
TTC64.0508	L:T:CD8:Ex
TTC65.0508	L:T:CD8:TRM
TTC66.0508	L:T:CD8:EM
TTC67.0508	L:T:CD8:EM
TTC68.0508	L:T:CD8:EM
TTC69.0508	L:T:CD8:TRM
TTC70.0508	L:T:CD8:TRM
TTC71.0508	L:T:CD8:TRM
TTC72.0508	L:T:CD8:EMRA
TTC73.0508	L:T:CD8:TRM
TTC75.0508	L:T:CD8:TRM
TTC76.0508	L:T:CD8:TRM
TTC77.0508	L:T:CD8:Ex
TTC78.0508	L:T:CD8:TRM
TTC79.0508	L:T:CD8:TRM
TTC82.0508	L:T:CD8:EMRA
TTC83.0508	L:T:CD8:EMRA
TTC84.0508	L:T:CD8:TRM
TTC85.0508	L:T:CD8:TRM
TTC86.0508	L:T:CD8:TRM
TTC87.0508	L:T:CD8:TRM
TTC88.0508	L:T:CD8:TRM
TTC90.0508	L:T:CD8:EMRA
TTC91.0508	L:T:CD8:TRM
TTC92.0508	L:T:CD8:TRM
TTC93.0508	L:T:CD8:TRM
TTC94.0508	L:T:CD8:Naive
TTC95.0508	L:T:CD8:Ex
TTC96.0508	L:T:CD8:TRM
TTH105.0508	L:T:CD4:TRM
TTH106.0508	L:T:CD4:Naive
TTH107.0508	L:T:CD8:EMRA
TTH108.0508	L:T:CD4:TRM
TTH109.0508	L:T:CD4:Naive
TTH110.0508	L:T:CD4:TRM
TTH111.0508	L:T:CD4:Treg
TTH112.0508	L:T:CD4:Treg
TTH113.0508	L:T:CD4:EM
TTH119.0508	L:T:CD4:TRM
TTH120.0508	L:T:CD4:Ex
TTH122.0508	L:T:CD4:Treg
TTH123.0508	L:T:CD4:Treg
TTH124.0508	L:T:CD8:EM
TTH138.0508	L:T:CD4:TRM
TTH139.0508	L:T:CD8:EM
TTH140.0508	L:T:CD4:Naive
TTH141.0508	L:T:CD4:Naive
TTH142.0508	L:T:CD4:Treg
TTH143.0508	L:T:CD4:CM
TTH144.0508	L:T:CD4:CM
TTH145.0322	L:T:CD4:Treg
TTH145.0508	L:T:CD4:Treg
TTH146.0322	L:unconvT:MAIT
TTH146.0508	L:T:CD4:Naive
TTH147.0508	L:T:CD4:Treg
TTH150.0508	L:T:CD4:Naive
TTH151.0322	L:B
TTH152.0322	L:T:CD4:Treg
TTH152.0508	L:T:CD4:Naive
TTH153.0322	L:T:CD4:Treg
TTH154.0508	L:T:CD4:Treg
TTH155.0322	L:T:CD4:EM
TTH155.0508	L:T:CD4:EM
TTH156.0322	L:T:CD4:Treg
TTH156.0508	L:T:CD4:Treg
TTH157.0322	L:T:CD4:TRM
TTH157.0508	L:T:CD4:Treg
TTH158.0322	L:T:CD4:TRM
TTH158.0508	L:T:CD4:Treg
TTH159.0322	L:T:CD4:Ex
TTH159.0508	L:T:CD4:EM
TTH160.0508	L:T:CD8:EMRA
TTH161.0322	L:T:CD8:TRM
TTH161.0508	L:T:CD8:EM
TTH162.0508	L:T:CD8:EMRA
TTH163.0322	L:T:CD8:TRM
TTH163.0508	L:T:CD4:Naive
TTH164.0322	L:T:CD4:TRM
TTH164.0508	L:T:CD4:CM
TTH165.0508	L:T:CD4:Treg
TTH166.0322	L:T:CD4:TRM
TTH166.0508	L:T:CD4:Treg
TTH167.0322	L:B
TTH167.0508	L:T:CD4:CM
TTH168.0508	L:T:CD4:EM
TTH169.0322	L:T:CD4:TRM
TTH169.0508	L:T:CD8:EMRA
TTH170.0322	L:T:CD4:Ex
TTH170.0508	L:T:CD4:Treg
TTH171.0322	L:T:CD8:EMRA
TTH171.0508	L:T:CD8:TRM
TTH172.0322	L:T:CD4:Treg
TTH172.0508	L:T:CD4:Treg
TTH173.0322	L:T:CD4:TRM
TTH173.0508	L:T:CD4:Treg
TTH174.0322	L:T:CD4:CM
TTH174.0508	L:T:CD4:CM
TTH175.0322	L:unconvT:MAIT
TTH175.0508	L:T:CD4:TRM
TTH176.0322	L:T:CD4:EM
TTH176.0508	L:T:CD4:EM
TTH177.0322	L:T:CD8:EM
TTH178.0322	L:T:CD4:EM
TTH179.0508	L:T:CD4:Treg
TTH180.0322	L:T:CD4:CM
TTH180.0508	L:T:CD4:Treg
TTH181.0322	L:T:CD4:Treg
TTH181.0508	L:T:CD4:Treg
TTH182.0508	L:T:CD8:CM
TTH183.0322	L:T:CD4:TRM
TTH183.0508	L:T:CD8:EMRA
TTH184.0322	L:T:CD4:CM
TTH184.0508	L:T:CD4:EM
TTH185.0322	L:T:CD4:TRM
TTH185.0508	L:T:CD4:Treg
TTH186.0322	L:NK
TTH186.0508	L:T:CD4:Treg
TTH187.0508	L:T:CD4:Ex
TTH189.0508	L:T:CD4:Naive
TTH190.0322	L:T:CD4:EM
TTH190.0508	L:T:CD4:Treg
TTH191.0322	L:NK
TTH191.0508	L:T:CD4:Naive
TTH192.0322	L:T:CD4:Treg
TTH192.0508	L:T:CD4:Treg
TTR124.0508	L:T:CD4:Treg
TTR125.0508	L:T:CD4:Treg
TTR126.0508	L:T:CD4:Treg
TTR127.0508	L:T:CD4:Treg
TTR128.0508	L:T:CD4:Treg
TTR129.0508	L:T:CD4:Treg
TTR130.0508	L:T:CD4:Treg
TTR131.0508	L:T:CD4:Treg
TTR133.0508	L:T:CD4:Treg
TTR134.0508	L:T:CD4:Treg
TTR135.0508	L:T:CD4:Treg
TTR136.0508	L:T:CD4:Treg
TTR138.0508	L:T:CD4:Treg
TTR141.0508	L:T:CD4:Treg
TTR142.0508	L:T:CD4:Treg
TTR143.0508	L:T:CD4:Treg
TTR146.0508	L:T:CD4:Treg
TTR147.0508	L:T:CD4:Treg
TTR148.0508	L:T:CD4:Treg
TTR149.0508	L:T:CD4:Treg
TTR150.0508	L:T:CD4:Treg
TTR152.0508	L:T:CD4:Treg
TTR153.0508	L:T:CD4:Treg
TTR156.0508	L:T:CD4:Treg
TTR157.0508	L:T:CD4:Treg
TTR158.0508	L:T:CD4:Treg
TTR159.0508	L:T:CD4:Treg
TTR161.0322	L:T:CD4:Treg
TTR162.0322	L:T:CD4:EM
TTR162.0508	L:T:CD4:Treg
TTR163.0322	L:T:CD4:Treg
TTR164.0322	L:T:CD4:Treg
TTR165.0322	L:T:CD4:Treg
TTR165.0508	L:T:CD4:Treg
TTR166.0322	L:T:CD4:Treg
TTR166.0508	L:T:CD4:Treg
TTR167.0322	L:T:CD4:Treg
TTR168.0322	L:T:CD4:Treg
TTR168.0508	L:T:CD4:Treg
TTR169.0322	L:T:CD4:Treg
TTR169.0508	L:T:CD4:Treg
TTR170.0322	L:T:CD4:Ex
TTR170.0508	L:T:CD4:Treg
TTR171.0322	L:T:CD4:Treg
TTR171.0508	L:T:CD4:Treg
TTR172.0322	L:T:CD4:Treg
TTR172.0508	L:T:CD4:Treg
TTR173.0322	L:T:CD4:Treg
TTR174.0322	L:T:CD4:Treg
TTR174.0508	L:T:CD4:Treg
TTR175.0322	L:B
TTR175.0508	L:T:CD4:Treg
TTR176.0322	L:T:CD4:Treg
TTR177.0322	L:T:CD4:Treg
TTR177.0508	L:T:CD4:Treg
TTR178.0322	L:T:CD4:Treg
TTR178.0508	L:T:CD4:Treg
TTR180.0322	L:T:CD4:Treg
TTR180.0508	L:T:CD4:Treg
TTR181.0322	L:T:CD4:Treg
TTR181.0508	L:T:CD4:Treg
TTR182.0322	L:T:CD4:Treg
TTR182.0508	L:T:CD4:Treg
TTR183.0322	L:T:CD4:Treg
TTR183.0508	L:T:CD4:Treg
TTR184.0322	L:T:CD4:Treg
TTR184.0508	L:T:CD4:Treg
TTR185.0322	L:T:CD4:Treg
TTR185.0508	L:T:CD4:Treg
TTR186.0508	L:T:CD4:EM
TTR187.0322	L:T:CD4:Treg
TTR187.0508	L:T:CD4:Treg
TTR188.0322	L:T:CD4:Treg
TTR188.0508	L:T:CD4:Treg
TTR189.0322	L:T:CD4:Treg
TTR190.0322	L:T:CD4:Treg
TTR190.0508	L:T:CD4:Treg
TTR191.0322	L:T:CD4:Treg
TTR191.0508	L:T:CD4:Treg
TTR192.0508	L:T:CD4:Treg
NTC27.0508	L:T:CD8:EMRA
NTC28.0508	L:T:CD8:EM
NTC29.0508	L:T:CD8:EM
NTC30.0508	L:T:CD8:EM
NTC31.0508	L:T:CD8:EM
NTC32.0508	L:T:CD8:EM
NTC33.0508	L:T:CD8:EM
NTC34.0508	L:T:CD8:EM
NTC36.0508	L:T:CD8:EMRA
NTC37.0508	L:T:CD8:EM
NTC38.0508	L:T:CD8:EMRA
NTC39.0508	L:T:CD8:EMRA
NTC40.0508	L:T:CD8:EM
NTC41.0508	L:T:CD8:CM
NTC43.0508	L:T:CD8:Naive
NTC46.0508	L:T:CD8:EM
NTC50.0508	L:T:CD8:EM
NTC51.0508	L:T:CD8:EMRA
NTC53.0508	L:T:CD8:EM
NTC56.0508	L:T:CD8:CM
NTH10.0508	L:T:CD4:TRM
NTH11.0508	L:T:CD8:Naive
NTH17.0508	L:T:CD4:EM
NTH18.0508	L:T:CD4:EM
NTH20.0508	L:T:CD4:EM
NTH21.0508	L:T:CD4:Naive
NTH22.0508	L:T:CD4:TRM
NTH25.0508	L:T:CD4:TRM
NTH26.0508	L:T:CD8:EMRA
NTH27.0508	L:T:CD4:Naive
NTH28.0508	L:T:CD4:EM
NTH31.0508	L:T:CD4:EM
NTH33.0508	L:T:CD8:EM
NTH34.0508	L:T:CD4:EM
NTH37.0508	L:T:CD4:TRM
NTH39.0508	L:T:CD8:EMRA
NTH40.0508	L:T:CD4:Naive
NTH9.0508	L:T:CD4:EM
PTC25.0508	L:T:CD8:EM
PTC26.0508	L:T:CD8:Naive
PTC28.0508	L:T:CD8:Naive
PTC29.0508	L:T:CD8:Naive
PTC31.0508	L:T:CD8:Naive
PTC32.0508	L:NK
PTC33.0508	L:T:CD8:EM
PTC36.0508	L:T:CD8:EM
PTC37.0508	L:T:CD8:Naive
PTC39.0508	L:T:CD4:Naive
PTC40.0508	L:T:CD8:Naive
PTH29.0508	L:T:CD4:Naive
PTH31.0508	L:T:CD4:Naive
PTH32.0508	L:T:CD4:CM
PTH34.0508	L:T:CD8:EMRA
PTH35.0508	L:T:CD8:Naive
PTH36.0508	L:T:CD4:Naive
PTH38.0508	L:T:CD4:CM
PTH39.0508	L:T:CD4:CM
PTH40.0508	L:T:CD4:Naive
TTC26.0508	L:T:CD8:EMRA
TTC74.0508	L:T:CD8:TRM
TTH114.0508	L:T:CD4:Treg
TTH115.0508	L:T:CD4:Treg
TTH118.0508	L:T:CD4:Naive
