Cell	ImmClassifier_prediction
HNSCC26_P24_F05_S353_comb	L:B
HN28_P15_A03_S291_comb	M:cDC
HNSCC26_P24_C02_S314_comb	CD34
HN26_P6_F02_S62_comb	CD34
HN26_P6_G07_S79_comb	M:Neu
HN28_P15_H02_S374_comb	L:T:CD4:Treg
HN25_P23_B06_S210_comb	L:T:CD4:CM
HNSCC26_P12_C02_S218_comb	CD34
HNSCC26_P24_A04_S292_comb	CD34
HN28_P15_H06_S378_comb	CD34
HN26_P26_H11_S383_comb	L:B
HN28_P5_D11_S239_comb	CD34
HN28_P14_E02_S146_comb	CD34
HN28_P3P4_A07_S7_comb	CD34
HN28_P3P4_F08_S68_comb	L:T:CD4:TRM
HN28_P14_D07_S139_comb	CD34
HN28_P3P4_D07_S43_comb	CD34
HN23_P11_D10_S46_comb	L:T:CD4:Tfh
HN23_P11_B04_S16_comb	L:T:CD8:EMRA
HN28_P3P4_A12_S12_comb	L:T:CD4:Ex
HN28_P3P4_A03_S3_comb	L:B
HN28_P14_G09_S177_comb	CD34
HN28_P3P4_H08_S92_comb	CD34
HN28_P3P4_A08_S8_comb	L:T:CD4:Treg
HN28_P5_A11_S203_comb	L:B
HN28_P3P4_F02_S62_comb	CD34
HN28_P5_G10_S274_comb	L:T:CD4:TRM
HN28_P14_H04_S184_comb	L:B
HN28_P3P4_G12_S84_comb	CD34
HN28_P14_G04_S172_comb	CD34
HN28_P5_A05_S197_comb	CD34
HN23_P11_A04_S4_comb	L:T:CD8:EMRA
HN28_P5_G05_S269_comb	M:cDC
HN28_P3P4_H07_S91_comb	L:T:CD4:Ex
HN28_P5_G12_S276_comb	CD34
HN28_P3P4_H01_S85_comb	M:cDC
HN23_P11_B07_S19_comb	L:T:CD8:EMRA
HN28_P5_B03_S207_comb	L:T:CD4:Treg
HN23_P11_C01_S25_comb	L:T:CD8:EMRA
HN23_P11_C09_S33_comb	L:T:CD4:Treg
HN28_P5_E07_S247_comb	M:cDC
HN28_P3P4_F06_S66_comb	CD34
HN28_P3P4_E08_S56_comb	CD34
HN28_P5_F08_S260_comb	CD34
HN28_P3P4_E05_S53_comb	L:T:CD4:Naive
HN28_P3P4_D11_S47_comb	M:cDC
HN28_P5_F02_S254_comb	L:T:CD4:Ex
HN23_P11_H03_S87_comb	L:T:CD4:Naive
HN23_P11_E09_S57_comb	L:T:CD4:EM
HN23_P11_C07_S31_comb	L:T:CD8:EMRA
HN28_P3P4_C11_S35_comb	CD34
HN28_P3P4_G05_S77_comb	L:T:CD4:Treg
HN28_P14_F03_S159_comb	CD34
HN28_P3P4_H10_S94_comb	L:T:CD4:TRM
HN28_P14_C04_S124_comb	L:T:CD4:Naive
HN28_P14_E09_S153_comb	L:T:CD4:Naive
HN28_P5_H08_S284_comb	CD34
HN28_P3P4_E06_S54_comb	L:B
HN28_P3P4_C04_S28_comb	CD34
HN23_P11_B10_S22_comb	L:T:CD8:EMRA
HN28_P14_E03_S147_comb	L:T:CD4:Ex
HN28_P14_B05_S113_comb	L:B:PC
HN28_P5_G04_S268_comb	L:T:CD4:TRM
HN28_P5_H11_S287_comb	L:T:CD4:TRM
HN28_P3P4_B04_S16_comb	L:T:CD4:Treg
HN23_P11_G07_S79_comb	L:T:CD4:Naive
HN28_P5_E09_S249_comb	L:T:CD4:Treg
HN28_P3P4_F03_S63_comb	CD34
HN28_P3P4_G03_S75_comb	L:T:CD4:Treg
HN28_P5_B02_S206_comb	CD34
HN28_P3P4_D12_S48_comb	CD34
HN28_P3P4_B02_S14_comb	L:T:CD4:Naive
HN23_P11_G12_S84_comb	L:T:CD4:Treg
HN28_P5_A07_S199_comb	CD34
HN28_P14_A06_S102_comb	CD34
HN28_P3P4_E03_S51_comb	L:T:CD4:CM
HN28_P14_D05_S137_comb	CD34
HN28_P14_G02_S170_comb	M:cDC
HN28_P5_H07_S283_comb	CD34
HN28_P3P4_D09_S45_comb	CD34
HN28_P14_E06_S150_comb	CD34
HN28_P3P4_B06_S18_comb	CD34
HN28_P5_D07_S235_comb	L:T:CD4:TRM
HN28_P3P4_G02_S74_comb	L:T:CD4:TRM
HN28_P5_G07_S271_comb	L:T:CD4:TRM
HN23_P11_B08_S20_comb	L:T:CD8:EM
HN28_P14_C01_S121_comb	L:B:PC
HN28_P3P4_H12_S96_comb	CD34
HN23_P11_A12_S12_comb	L:T:CD8:EM
HN23_P11_G05_S77_comb	L:T:CD4:Treg
HN28_P14_B08_S116_comb	L:B:PC
HN28_P3P4_F05_S65_comb	L:T:CD4:TRM
HN28_P14_C07_S127_comb	CD34
HN28_P3P4_E02_S50_comb	CD34
HN28_P14_C09_S129_comb	L:B
HN28_P14_B04_S112_comb	L:B:PC
HN23_P11_B05_S17_comb	L:T:CD4:Treg
HN28_P5_C08_S224_comb	CD34
HN28_P14_F07_S163_comb	L:T:CD4:Treg
HN28_P5_F06_S258_comb	CD34
HN28_P14_C05_S125_comb	CD34
HN28_P5_D04_S232_comb	CD34
HN28_P14_A08_S104_comb	M:pDC
HN23_P11_G09_S81_comb	L:T:CD4:Treg
HN28_P5_D02_S230_comb	L:T:CD4:Treg
HN23_P11_G08_S80_comb	L:T:CD4:CM
HN28_P14_C06_S126_comb	M:cDC
HN28_P14_A10_S106_comb	CD34
HN28_P5_H04_S280_comb	CD34
HN28_P14_A09_S105_comb	L:T:CD4:TRM
HN28_P5_G01_S265_comb	CD34
HN28_P5_C09_S225_comb	CD34
HN28_P14_B07_S115_comb	M:cDC
HN28_P3P4_G04_S76_comb	L:T:CD4:Naive
HN23_P11_H12_S96_comb	L:T:CD4:Treg
HN28_P3P4_A01_S1_comb	L:T:CD4:Ex
HN28_P3P4_H05_S89_comb	CD34
HN28_P5_E10_S250_comb	CD34
HN28_P14_A07_S103_comb	CD34
HN28_P5_A09_S201_comb	CD34
HN28_P14_F11_S167_comb	CD34
HN23_P11_A08_S8_comb	L:T:CD8:EMRA
HN28_P14_B10_S118_comb	M:cDC
HN28_P3P4_C12_S36_comb	CD34
HN28_P14_E08_S152_comb	CD34
HN28_P14_C10_S130_comb	CD34
HN28_P3P4_H09_S93_comb	L:T:CD4:TRM
HN28_P14_A02_S98_comb	L:T:CD4:Treg
HN28_P14_A03_S99_comb	L:T:CD4:Naive
HN23_P11_E01_S49_comb	L:T:CD4:EM
HN28_P14_D08_S140_comb	CD34
HN28_P3P4_B01_S13_comb	CD34
HN28_P3P4_H06_S90_comb	CD34
HN23_P11_B01_S13_comb	L:T:CD4:Naive
HN28_P3P4_B10_S22_comb	L:T:CD4:CM
HN28_P3P4_F10_S70_comb	L:T:CD4:CM
HN28_P3P4_A06_S6_comb	CD34
HN23_P11_F01_S61_comb	L:T:CD8:EMRA
HN28_P5_E04_S244_comb	CD34
HN28_P5_B04_S208_comb	CD34
HN23_P11_E08_S56_comb	L:T:CD8:EMRA
HN28_P5_B05_S209_comb	L:T:CD4:Naive
HN28_P5_F03_S255_comb	CD34
HN28_P5_H02_S278_comb	M:cDC
HN23_P11_D09_S45_comb	L:T:CD4:Treg
HN23_P11_D04_S40_comb	L:T:CD8:EMRA
HN28_P3P4_B12_S24_comb	M:cDC
HN28_P3P4_G06_S78_comb	CD34
HN28_P3P4_B08_S20_comb	CD34
HN28_P3P4_B11_S23_comb	L:T:CD4:TRM
HN23_P11_E04_S52_comb	L:T:CD4:Treg
HN28_P5_H03_S279_comb	L:T:CD4:TRM
HN23_P11_F09_S69_comb	L:T:CD8:EMRA
HN28_P14_G12_S180_comb	L:T:CD4:Naive
HN28_P3P4_E07_S55_comb	CD34
HN28_P14_C02_S122_comb	L:T:CD4:TRM
HN28_P3P4_H02_S86_comb	L:T:CD4:Ex
HN28_P3P4_E04_S52_comb	CD34
HN28_P3P4_D08_S44_comb	L:T:CD4:Treg
HN28_P3P4_D04_S40_comb	L:T:CD4:TRM
HN28_P5_H09_S285_comb	L:T:CD4:Ex
HN23_P11_C04_S28_comb	L:T:CD8:Naive
HN28_P5_C10_S226_comb	CD34
HN28_P5_B11_S215_comb	M:cDC
HN28_P14_D12_S144_comb	CD34
HN23_P11_H04_S88_comb	L:T:CD8:EMRA
HN28_P3P4_H11_S95_comb	L:T:CD4:Naive
HN28_P3P4_E09_S57_comb	L:T:CD4:Naive
HN28_P14_D09_S141_comb	L:T:CD4:Naive
HN28_P5_B10_S214_comb	CD34
HN28_P3P4_D06_S42_comb	CD34
HN28_P5_E05_S245_comb	CD34
HN28_P14_A04_S100_comb	L:B:PC
HN28_P3P4_B09_S21_comb	CD34
HN28_P3P4_A02_S2_comb	M:Mast
HN28_P5_H10_S286_comb	L:T:CD4:Naive
HN28_P3P4_D02_S38_comb	L:T:CD4:Treg
HN28_P3P4_G01_S73_comb	CD34
HN28_P3P4_H04_S88_comb	M:cDC
HN28_P5_F04_S256_comb	L:T:CD4:Naive
HN28_P5_C04_S220_comb	CD34
HN23_P11_H11_S95_comb	L:T:CD8:EM
HN28_P14_G10_S178_comb	M:cDC
HN28_P5_G09_S273_comb	L:T:CD4:Treg
HN23_P11_E10_S58_comb	L:T:CD8:EMRA
HN28_P3P4_F12_S72_comb	L:T:CD4:Naive
HN28_P3P4_B07_S19_comb	CD34
HN23_P11_B12_S24_comb	L:T:CD4:EM
HN28_P3P4_C06_S30_comb	CD34
HN28_P5_C07_S223_comb	L:T:CD4:Naive
HN28_P3P4_E10_S58_comb	CD34
HN28_P14_D10_S142_comb	L:B:PC
HN28_P14_H02_S182_comb	M:cDC
HN28_P3P4_D01_S37_comb	M:cDC
HN28_P5_A01_S193_comb	CD34
HN23_P11_E11_S59_comb	L:T:CD8:EMRA
HN23_P11_E07_S55_comb	L:T:CD4:Treg
HN23_P11_G06_S78_comb	L:T:CD8:EMRA
HN23_P11_D11_S47_comb	L:T:CD8:TRM
HN28_P5_F11_S263_comb	CD34
HN28_P14_H07_S187_comb	CD34
HN28_P3P4_F04_S64_comb	L:T:CD4:TRM
HN28_P5_E02_S242_comb	CD34
HN28_P14_G08_S176_comb	CD34
HN28_P5_A10_S202_comb	L:T:CD4:Treg
HN23_P11_G11_S83_comb	L:T:CD8:EM
HN28_P3P4_G11_S83_comb	CD34
HN23_P11_E12_S60_comb	L:T:CD4:EM
HN28_P3P4_A05_S5_comb	M:cDC
HN28_P5_H06_S282_comb	CD34
HN23_P11_F03_S63_comb	L:T:CD4:Treg
HN28_P5_H01_S277_comb	CD34
HN28_P5_F12_S264_comb	M:cDC
HN28_P3P4_C08_S32_comb	L:T:CD4:Ex
HN28_P3P4_D10_S46_comb	CD34
HN28_P3P4_C01_S25_comb	CD34
HN28_P14_G11_S179_comb	L:T:CD4:CM
HN23_P11_C03_S27_comb	L:T:CD8:EM
HN28_P5_B09_S213_comb	CD34
HN28_P5_C05_S221_comb	CD34
HN28_P5_F07_S259_comb	CD34
HN28_P14_D06_S138_comb	L:T:CD4:Naive
HN28_P3P4_F09_S69_comb	L:T:CD4:TRM
HN23_P11_A09_S9_comb	L:T:CD8:EM
HN28_P14_E07_S151_comb	L:T:CD4:Naive
HN28_P14_B11_S119_comb	L:T:CD4:Treg
HN23_P11_D07_S43_comb	L:T:CD8:EMRA
HN28_P14_F10_S166_comb	L:B
HN28_P5_B08_S212_comb	CD34
HN28_P14_E10_S154_comb	L:T:CD4:Treg
HN28_P5_C01_S217_comb	CD34
HN28_P3P4_A11_S11_comb	CD34
HN28_P3P4_C10_S34_comb	CD34
HN28_P5_D01_S229_comb	CD34
HN28_P3P4_E12_S60_comb	CD34
HN28_P3P4_F01_S61_comb	CD34
HN28_P3P4_A09_S9_comb	L:T:CD4:Treg
HN28_P14_D02_S134_comb	L:B
HN23_P11_E03_S51_comb	L:T:CD4:Naive
HN28_P3P4_B05_S17_comb	L:T:CD4:TRM
HN28_P5_A08_S200_comb	CD34
HN28_P14_E01_S145_comb	CD34
HN28_P14_G01_S169_comb	CD34
HN28_P5_H05_S281_comb	CD34
HN28_P3P4_A04_S4_comb	CD34
HN28_P3P4_G07_S79_comb	L:T:CD4:TRM
HN28_P5_E06_S246_comb	CD34
HN28_P14_G05_S173_comb	CD34
HN23_P11_G10_S82_comb	L:T:CD8:Ex
HN28_P3P4_C09_S33_comb	L:T:CD4:Ex
HN28_P3P4_F07_S67_comb	CD34
HN28_P5_G08_S272_comb	CD34
HN28_P14_F01_S157_comb	CD34
HN28_P3P4_G08_S80_comb	CD34
HN23_P11_H10_S94_comb	L:T:CD4:Tfh
HN28_P3P4_H03_S87_comb	CD34
HN28_P14_B12_S120_comb	L:T:CD4:Naive
HN28_P5_A12_S204_comb	L:B
HN28_P14_F02_S158_comb	CD34
HN28_P14_B09_S117_comb	M:cDC
HN28_P3P4_A10_S10_comb	L:T:CD4:Ex
HN28_P5_D05_S233_comb	CD34
HN28_P5_D06_S234_comb	L:T:CD4:Treg
HN23_P11_A07_S7_comb	L:T:CD8:EM
HN28_P14_G06_S174_comb	M:cDC
HN28_P14_H12_S192_comb	M:cDC
HN23_P11_G02_S74_comb	L:T:CD8:EMRA
HN28_P3P4_C03_S27_comb	L:T:CD4:Treg
HN23_P11_D03_S39_comb	L:T:CD4:Ex
HN28_P14_B03_S111_comb	L:T:CD4:Ex
HN23_P11_B06_S18_comb	L:T:CD4:Naive
HN28_P3P4_C02_S26_comb	CD34
HN23_P11_B11_S23_comb	L:T:CD8:EMRA
HN28_P5_A04_S196_comb	CD34
HN28_P5_E03_S243_comb	L:T:CD4:Ex
HN28_P5_A03_S195_comb	CD34
HN28_P5_D12_S240_comb	CD34
HN28_P14_E11_S155_comb	L:T:CD4:Naive
HN28_P14_C12_S132_comb	L:T:CD4:TRM
HN28_P3P4_B03_S15_comb	L:B
HN28_P14_A05_S101_comb	CD34
HN28_P14_F04_S160_comb	L:T:CD4:TRM
HN28_P3P4_D03_S39_comb	L:T:CD4:TRM
HN28_P5_G02_S266_comb	L:T:CD4:Treg
HN28_P3P4_C05_S29_comb	L:T:CD4:Treg
HN28_P5_C02_S218_comb	CD34
HN28_P3P4_C07_S31_comb	L:T:CD4:Treg
HN28_P5_E11_S251_comb	CD34
HN28_P3P4_F11_S71_comb	L:T:CD4:Treg
HN28_P5_F10_S262_comb	M:cDC
HN25_P13P30_G05_S269_comb	L:T:CD4:EM
HN25_P13P30_C07_S223_comb	L:T:CD8:EM
HN25_P13P30_G03_S267_comb	L:T:CD4:Naive
HN25_P13P30_F09_S261_comb	L:T:CD8:Naive
HN25_P13P30_C05_S221_comb	L:T:CD8:EM
HN25_P13P30_C03_S219_comb	L:T:CD8:EM
HN25_P13P30_D11_S239_comb	L:T:CD4:EM
HN25_P13P30_A10_S202_comb	L:T:CD8:EMRA
HN25_P13P30_D03_S231_comb	L:T:CD4:Naive
HN25_P13P30_C11_S227_comb	L:T:CD8:EM
HN25_P13P30_A05_S197_comb	L:T:CD8:TRM
HN25_P13P30_D06_S234_comb	L:T:CD8:EM
HN25_P13P30_E05_S245_comb	L:T:CD8:EM
HN25_P13P30_C06_S222_comb	L:T:CD4:Naive
HN25_P13P30_A08_S200_comb	L:T:CD8:EMRA
HN25_P13P30_B09_S213_comb	L:T:CD8:EM
HN25_P13P30_A03_S195_comb	L:T:CD4:Treg
HN25_P13P30_B10_S214_comb	L:T:CD8:EM
HN25_P13P30_B03_S207_comb	L:T:CD8:EM
HN25_P13P30_C10_S226_comb	L:T:CD8:EM
HN25_P13P30_F12_S264_comb	L:T:CD4:Naive
HN25_P13P30_E01_S241_comb	L:T:CD4:Naive
HN25_P13P30_B08_S212_comb	L:T:CD4:Treg
HN25_P13P30_B04_S208_comb	L:T:CD8:EMRA
HN25_P13P30_E07_S247_comb	L:T:CD8:EM
HN25_P13P30_C04_S220_comb	L:T:CD8:Naive
HN25_P13P30_A01_S193_comb	L:T:CD4:Treg
HN25_P13P30_A09_S201_comb	L:T:CD8:EMRA
HN25_P13P30_D10_S238_comb	L:T:CD4:Naive
HN25_P13P30_A12_S204_comb	L:T:CD8:EMRA
HN25_P13P30_C08_S224_comb	L:T:CD4:Naive
HN25_P13P30_B05_S209_comb	L:T:CD8:EM
HN25_P13P30_F07_S259_comb	L:T:CD4:Naive
HN25_P13P30_H02_S278_comb	L:T:CD8:Naive
HN25_P13P30_D07_S235_comb	L:T:CD8:EMRA
HN25_P13P30_F01_S253_comb	L:T:CD4:Naive
HNSCC25_P20_B02_S302_comb	L:B:PC
HNSCC25_P20_F12_S360_comb	L:T:CD4:CM
HNSCC25_P2_C05_S29_comb	L:B
HNSCC25_P20_E07_S343_comb	CD34
HNSCC25_P20_E09_S345_comb	L:T:CD4:Naive
HNSCC25_P2_G09_S81_comb	L:T:CD4:Naive
HNSCC25_P20_C01_S313_comb	CD34
HNSCC25_P2_H08_S92_comb	L:T:CD4:Ex
HNSCC25_P2_H09_S93_comb	L:T:CD4:Treg
HNSCC25_P20_C05_S317_comb	L:T:CD4:Naive
HNSCC25_P2_F07_S67_comb	L:T:CD4:Treg
HNSCC25_P20_D11_S335_comb	CD34
HNSCC25_P2_F09_S69_comb	CD34
HNSCC25_P2_A04_S4_comb	M:Mast
HNSCC25_P20_B08_S308_comb	L:B:PC
HNSCC25_P2_E02_S50_comb	L:T:CD4:Treg
HNSCC25_P2_F05_S65_comb	L:B:PC
HNSCC25_P2_E08_S56_comb	L:T:CD4:Treg
HNSCC25_P2_D12_S48_comb	L:T:CD4:Treg
HNSCC25_P2_C06_S30_comb	L:T:CD4:Treg
HNSCC25_P2_H01_S85_comb	L:T:CD4:Treg
HNSCC25_P20_C02_S314_comb	CD34
HNSCC25_P2_D11_S47_comb	M:Ery
HNSCC25_P20_G07_S367_comb	L:T:CD4:Treg
HNSCC25_P20_H01_S373_comb	CD34
HNSCC25_P20_G01_S361_comb	CD34
HNSCC25_P20_B03_S303_comb	L:T:CD4:Naive
HNSCC25_P20_H02_S374_comb	L:B:PC
HNSCC25_P2_B10_S22_comb	M:cDC
HNSCC25_P2_C01_S25_comb	L:T:CD4:TRM
HNSCC25_P2_G02_S74_comb	L:T:CD4:Treg
HNSCC25_P2_E04_S52_comb	L:T:CD4:Treg
HNSCC25_P20_B06_S306_comb	L:T:CD4:Treg
HNSCC25_P2_B11_S23_comb	M:cDC
HNSCC25_P2_D10_S46_comb	L:T:CD4:TRM
HNSCC25_P20_F09_S357_comb	L:T:CD4:Ex
HNSCC25_P2_F10_S70_comb	L:T:CD4:Treg
HNSCC25_P2_H06_S90_comb	L:B:PC
HNSCC25_P2_C09_S33_comb	M:cDC
HNSCC25_P20_D03_S327_comb	CD34
HNSCC25_P2_C03_S27_comb	M:Mega
HNSCC25_P2_G01_S73_comb	L:B
HNSCC25_P2_G12_S84_comb	L:T:CD4:Treg
HNSCC25_P2_G11_S83_comb	L:T:CD4:Treg
HNSCC25_P2_B01_S13_comb	L:T:CD4:Treg
HNSCC25_P20_B05_S305_comb	CD34:HSC
HNSCC25_P20_E06_S342_comb	CD34
HNSCC25_P20_D08_S332_comb	L:T:CD4:Ex
HNSCC25_P20_A05_S293_comb	CD34
HNSCC25_P20_G09_S369_comb	CD34
HNSCC25_P20_E02_S338_comb	CD34
HNSCC25_P2_D09_S45_comb	M:Mast
HNSCC25_P20_D02_S326_comb	CD34
HNSCC25_P2_E09_S57_comb	L:T:CD4:Treg
HNSCC25_P20_G02_S362_comb	L:T:CD4:Naive
HNSCC25_P2_H07_S91_comb	L:T:CD4:Treg
HNSCC25_P2_G08_S80_comb	L:B:PC
HNSCC25_P2_F12_S72_comb	L:T:CD4:Treg
HNSCC25_P2_B06_S18_comb	L:T:CD4:Treg
HNSCC25_P2_F06_S66_comb	L:T:CD4:Treg
HNSCC25_P2_A02_S2_comb	L:B:PC
HNSCC25_P2_B12_S24_comb	L:B:PC
HNSCC25_P2_E10_S58_comb	L:T:CD4:Treg
HNSCC25_P20_F06_S354_comb	L:B:PC
HNSCC25_P2_E03_S51_comb	M:Mast
HNSCC25_P2_G05_S77_comb	L:T:CD4:Ex
HNSCC25_P2_D05_S41_comb	L:T:CD4:TRM
HNSCC25_P2_E07_S55_comb	L:B:PC
HNSCC25_P20_D09_S333_comb	CD34
HNSCC25_P2_F04_S64_comb	M:Mast
HNSCC25_P2_B05_S17_comb	L:B:PC
HNSCC25_P20_C11_S323_comb	CD34
HNSCC25_P2_F11_S71_comb	L:T:CD4:Treg
HNSCC25_P2_B02_S14_comb	L:T:CD4:Treg
HNSCC25_P2_B03_S15_comb	M:Mast
HNSCC25_P2_F02_S62_comb	L:T:CD4:Treg
HNSCC25_P2_E06_S54_comb	L:B:PC
HNSCC25_P20_F04_S352_comb	CD34
HNSCC25_P20_H08_S380_comb	L:B:PC
HNSCC25_P2_A01_S1_comb	L:T:CD4:Treg
HNSCC25_P2_A06_S6_comb	CD34
HNSCC25_P20_A04_S292_comb	L:T:CD4:TRM
HNSCC25_P2_D06_S42_comb	M:Mast
HNSCC25_P20_G04_S364_comb	CD34
HNSCC25_P2_A03_S3_comb	L:T:CD4:Treg
HNSCC25_P2_A10_S10_comb	L:T:CD4:Treg
HNSCC25_P20_B07_S307_comb	L:B:PC
HNSCC25_P20_D12_S336_comb	CD34
HNSCC25_P2_C11_S35_comb	L:B:PC
HNSCC25_P20_E08_S344_comb	L:T:CD4:Naive
HNSCC25_P2_D03_S39_comb	L:B:PC
HNSCC25_P2_D07_S43_comb	L:T:CD4:Treg
HNSCC25_P2_H04_S88_comb	M:cDC
HNSCC25_P2_C04_S28_comb	M:Neu
HNSCC25_P2_H03_S87_comb	L:T:CD4:Treg
HNSCC25_P20_D06_S330_comb	L:B:PC
HNSCC25_P2_B08_S20_comb	L:T:CD4:Ex
HNSCC25_P2_A05_S5_comb	L:T:CD4:Treg
HNSCC25_P2_B04_S16_comb	L:T:CD4:Treg
HNSCC25_P2_A12_S12_comb	M:cDC
HNSCC25_P2_H10_S94_comb	L:B:PC
HNSCC25_P2_F01_S61_comb	L:T:CD4:Treg
HNSCC25_P20_A02_S290_comb	L:B:PC
HNSCC25_P20_B11_S311_comb	M:Mast
HNSCC25_P20_F10_S358_comb	L:T:CD4:Naive
HNSCC25_P20_H12_S384_comb	CD34
HNSCC25_P2_D02_S38_comb	M:Mast
HNSCC25_P20_B12_S312_comb	L:T:CD4:Naive
HNSCC25_P2_F03_S63_comb	L:T:CD4:Treg
HNSCC25_P2_G03_S75_comb	L:T:CD4:Treg
HNSCC25_P2_E05_S53_comb	L:T:CD4:Treg
HNSCC25_P20_D07_S331_comb	L:B:PC
HNSCC25_P2_A09_S9_comb	CD34
HNSCC26_P3_F11_S167_comb	L:T:CD4:Naive
HNSCC26_P23_B02_S302_comb	L:B
HNSCC26_P3_H03_S183_comb	L:B:PC
HNSCC26_P3_G12_S180_comb	CD34
HNSCC26_P23_G04_S364_comb	CD34
HNSCC26_P23_B10_S310_comb	CD34
HNSCC26_P23_D07_S331_comb	CD34:HSC
HNSCC26_P3_A10_S106_comb	L:T:CD4:TRM
HNSCC26_P3_E11_S155_comb	L:T:CD4:TRM
HNSCC26_P3_B08_S116_comb	L:B
HNSCC26_P23_A04_S292_comb	L:T:CD4:Naive
HNSCC26_P3_D09_S141_comb	L:T:CD4:Treg
HNSCC26_P3_H07_S187_comb	L:T:CD4:Ex
HNSCC26_P23_H01_S373_comb	M:cDC
HNSCC26_P23_F08_S356_comb	CD34
HNSCC26_P23_F11_S359_comb	CD34
HNSCC26_P3_D03_S135_comb	L:T:CD8:EM
HNSCC26_P23_B08_S308_comb	L:T:CD4:Naive
HNSCC26_P23_F06_S354_comb	L:B
HNSCC26_P3_H06_S186_comb	M:cDC
HNSCC26_P23_E07_S343_comb	L:T:CD4:Naive
HNSCC26_P3_B03_S111_comb	M:cDC
HNSCC26_P3_D10_S142_comb	M:cDC
HNSCC26_P3_A03_S99_comb	L:T:CD4:EM
HNSCC26_P23_G09_S369_comb	CD34
HNSCC26_P23_E01_S337_comb	L:B
HNSCC26_P3_A02_S98_comb	L:B
HNSCC26_P3_C12_S132_comb	L:T:CD4:Treg
HNSCC26_P23_A01_S289_comb	L:B
HNSCC26_P23_G01_S361_comb	L:T:CD4:Ex
HNSCC26_P3_H09_S189_comb	L:T:CD4:Ex
HNSCC26_P23_B03_S303_comb	L:T:CD4:Naive
HNSCC26_P23_D06_S330_comb	CD34
HNSCC26_P23_C10_S322_comb	CD34
HNSCC26_P23_C11_S323_comb	CD34
HNSCC26_P3_C10_S130_comb	L:T:CD4:Naive
HNSCC26_P23_A05_S293_comb	L:T:CD4:Naive
HNSCC26_P3_H10_S190_comb	L:T:CD4:Treg
HNSCC26_P3_F03_S159_comb	L:B
HNSCC26_P23_H08_S380_comb	CD34
HNSCC26_P3_E12_S156_comb	L:T:CD4:Treg
HNSCC26_P23_B07_S307_comb	CD34
HNSCC26_P23_E08_S344_comb	CD34
HNSCC26_P3_E03_S147_comb	L:T:CD4:Treg
HNSCC26_P23_G03_S363_comb	CD34
HNSCC26_P3_C11_S131_comb	M:cDC
HNSCC26_P3_A09_S105_comb	L:B
HNSCC26_P23_A06_S294_comb	L:B
HNSCC26_P23_A07_S295_comb	CD34
HNSCC26_P23_D01_S325_comb	L:B:PC
HNSCC26_P23_A10_S298_comb	CD34
HNSCC26_P23_C06_S318_comb	CD34
HNSCC26_P23_C07_S319_comb	L:T:CD4:Treg
HNSCC26_P23_D05_S329_comb	CD34
HNSCC26_P3_G08_S176_comb	CD34
HNSCC26_P23_C02_S314_comb	CD34
HNSCC26_P23_G11_S371_comb	CD34
HNSCC26_P23_A03_S291_comb	CD34
HNSCC26_P23_D09_S333_comb	CD34
HNSCC26_P3_D04_S136_comb	L:B
HNSCC26_P3_C07_S127_comb	CD34
HNSCC26_P3_H05_S185_comb	L:B
HNSCC26_P23_F07_S355_comb	CD34
HNSCC26_P23_H11_S383_comb	CD34
HNSCC26_P23_E02_S338_comb	L:T:CD4:Naive
HNSCC26_P3_D11_S143_comb	L:T:CD4:Naive
HNSCC26_P3_E02_S146_comb	L:T:CD4:Treg
HNSCC26_P23_C01_S313_comb	CD34
HNSCC26_P23_F05_S353_comb	CD34
HNSCC26_P23_A11_S299_comb	CD34
HNSCC26_P23_C04_S316_comb	L:B
HNSCC26_P23_D12_S336_comb	CD34
HNSCC26_P3_D05_S137_comb	CD34
HNSCC26_P3_D07_S139_comb	L:B
HNSCC26_P23_H03_S375_comb	CD34
HNSCC26_P23_B05_S305_comb	L:T:CD4:CM
HNSCC26_P3_F08_S164_comb	L:T:CD4:Naive
HNSCC26_P23_G12_S372_comb	CD34
HNSCC26_P23_H07_S379_comb	CD34
HNSCC25_P12_B02_S110_comb	L:T:CD4:Treg
HNSCC24_P3_H01_S85_comb	M:Mast
HNSCC25_P31_D01_S229_comb	L:T:CD4:EM
HNSCC25_P4_G05_S269_comb	CD34
HNSCC25_P12_F08_S164_comb	L:T:CD8:EM
HNSCC24_P3_C11_S35_comb	L:T:CD4:Treg
HNSCC24_P3_G12_S84_comb	L:T:CD4:TRM
HNSCC25_P12_D04_S136_comb	L:T:CD8:EM
HNSCC25_P12_F03_S159_comb	L:T:CD4:EM
HNSCC25_P31_G02_S266_comb	L:T:CD4:Ex
HNSCC25_P12_E01_S145_comb	L:T:CD4:Tfh
HNSCC25_P4_H01_S277_comb	L:T:CD4:Naive
HNSCC25_P12_B03_S111_comb	L:T:CD4:EM
HNSCC25_P4_H04_S280_comb	CD34
HNSCC25_P31_B01_S205_comb	L:T:CD4:Treg
HNSCC25_P12_C03_S123_comb	L:T:CD8:EMRA
HNSCC25_P4_F02_S254_comb	L:T:CD4:Naive
HNSCC25_P4_G12_S276_comb	L:T:CD4:CM
HNSCC25_P12_F10_S166_comb	L:T:CD4:Ex
HNSCC25_P12_E06_S150_comb	L:T:CD8:TRM
HNSCC25_P4_D11_S239_comb	L:T:CD4:Treg
